,year,artist,song,points
605,2015,Panic! At The Disco,Hallelujah,3101
606,2015,Coleman Hell,2 Heads,3128
607,2015,Shinedown,Cut The Cord,3143
608,2015,twenty one pilots,Ride,3197
609,2015,Imagine Dragons,I Bet My Life,3245
610,2015,Florence + The Machine,Ship To Wreck,3374
611,2015,Nathaniel Rateliff & The Night Sweats,S.O.B.,3483
612,2015,BORNS,Electric Love,3524
613,2015,Five Finger Death Punch,Jekyll And Hyde,3549
614,2015,Beck,Dreams,3554
615,2015,Bring Me The Horizon,Throne,3569
616,2015,Nate Ruess,Nothing Without Love,3588
617,2015,Vance Joy,Riptide,3593
618,2015,AWOLNATION,Hollow Moon (Bad Wolf),3633
619,2015,The Struts,Could Have Been Me,3640
620,2015,Saint Motel,My Type,3642
621,2015,Breaking Benjamin,Failure,3647
622,2015,Florence + The Machine,What Kind Of Man,3651
623,2015,Of Monsters And Men,Crystals,3667
624,2015,Muse,Dead Inside,3678
625,2015,Modest Mouse,Lampshades On Fire,3680
626,2015,Death Cab For Cutie,Black Sun,3704
627,2015,Milky Chance,Stolen Dance,3743
628,2015,Disturbed,The Vengeful One,3772
629,2015,Fall Out Boy,Immortals,3786
630,2015,Breaking Benjamin,Angels Fall,3796
631,2015,Alabama Shakes,Don't Wanna Fight,3800
632,2015,I Prevail,Blank Space,3803
633,2015,Zac Brown Band Featuring Chris Cornell,Heavy Is The Head,3813
634,2015,Pop Evil,Footsteps,3845
635,2015,twenty one pilots,Fairly Local,3860
636,2015,AWOLNATION,I Am,3861
637,2015,Imagine Dragons,Roots,3874
638,2015,George Ezra,Blame It On Me,3892
639,2015,twenty one pilots,Lane Boy,3923
640,2015,Highly Suspect,Lydia,3928
641,2015,Papa Roach,Gravity,3959
642,2015,twenty one pilots,Heavydirtysoul,3964
643,2015,WALK THE MOON,Different Colors,4001
644,2015,twenty one pilots,The Judge,4035
645,2015,CHVRCHES,Leave A Trace,4043
646,2015,Muse,Mercy,4053
647,2015,twenty one pilots,Polarize,4078
648,2015,twenty one pilots,Doubt,4080
649,2015,The Neighbourhood,R.I.P. 2 My Youth,4084
650,2015,Theory Of A Deadman,Angel,4093
651,2015,Kid Rock,First Kiss,4096
652,2015,Foo Fighters,Congregation,4176
653,2015,Death Cab For Cutie,The Ghosts Of Beverly Drive,4178
654,2015,Panic! At The Disco,Victorious,4203
655,2015,Vance Joy,Mess Is Mine,4206
656,2015,Nothing More,Jenny,4231
657,2015,Bleachers,Rollercoaster,4264
658,2015,Cage The Elephant,Cigarette Daydreams,4269
659,2015,MisterWives,Reflections,4271
660,2015,American Authors,Go Big Or Go Home,4274
661,2015,Chris Cornell,Nearly Forgot My Broken Heart,4291
662,2015,Houndmouth.,Sedona,4315
663,2015,Milky Chance,Flashed Junk Mind,4327
664,2015,Vance Joy,Fire And The Flood,4333
665,2015,Bring Me The Horizon,Drown,4367
666,2015,Imagine Dragons,I'm So Sorry,4389
667,2015,The Offspring,Coming For You,4390
668,2015,Bring Me The Horizon,Happy Song,4409
669,2015,Hozier,Cherry Wine,4429
670,2015,Foo Fighters,Something From Nothing,4440
671,2015,X Ambassadors,Unsteady,4441
672,2015,Panic! At The Disco,Emperor's New Clothes,4468
673,2015,Seether,Same Damn Life,4492
674,2015,Hozier,Work Song,4508
675,2015,Imagine Dragons,Gold,4521
676,2015,Fall Out Boy,The Kids Aren't Alright,4534
677,2015,Hozier,From Eden,4546
678,2015,The 1975,Love Me,4549
679,2015,Lorde,Yellow Flicker Beat,4574
680,2015,Royal Blood,Figure It Out,4597
681,2015,Coldplay,Adventure Of A Lifetime,4599
682,2015,Hozier,Angel Of Small Death And The Codeine Scene,4600
683,2015,Papa Roach,Face Everything And Rise,4611
684,2015,twenty one pilots,House Of Gold,4626
685,2015,Foals,Mountain At My Gates,4630
686,2016,X Ambassadors,Unsteady,427
687,2016,twenty one pilots,Ride,606
688,2016,Disturbed,The Sound Of Silence,763
689,2016,Coldplay,Hymn For The Weekend,807
690,2016,The Lumineers,Ophelia,1076
691,2016,twenty one pilots,Stressed Out,1585
692,2016,Fitz And The Tantrums,HandClap,1829
693,2016,James Bay,Let It Go,2162
694,2016,The Lumineers,Cleopatra,2559
695,2016,KALEO,Way Down We Go,2568
696,2016,twenty one pilots,Heathens,2662
697,2016,Panic! At The Disco,Don't Threaten Me With A Good Time,2697
698,2016,The 1975,The Sound,2705
699,2016,"Lil Wayne, Wiz Khalifa & Imagine Dragons With Logic & Ty Dolla $ign Feat. X Ambassadors",Sucker For Pain,2832
700,2016,Coldplay,Adventure Of A Lifetime,2867
701,2016,Red Hot Chili Peppers,Dark Necessities,2942
702,2016,Empire Of The Sun,Walking On A Dream,2950
703,2016,Blink-182,Bored To Death,2965
704,2016,Bastille,Good Grief,3004
705,2016,The Strumbellas,Spirits,3045
706,2016,Ben Rector,Brand New,3099
707,2016,The 1975,Somebody Else,3147
708,2016,The Head And The Heart,All We Ever Knew,3178
709,2016,Bishop Briggs,River,3197
710,2016,Skillet,Feel Invincible,3236
711,2016,Cage The Elephant,Trouble,3340
712,2016,Panic! At The Disco,Death Of A Bachelor,3470
713,2016,Beck,Wow,3490
714,2016,Elle King,Ex's & Oh's,3580
715,2016,Miike Snow,Genghis Khan,3598
716,2016,Elle King,America's Sweetheart,3612
717,2016,Green Day,Bang Bang,3698
718,2016,Grouplove,Welcome To Your Life,3713
719,2016,Panic! At The Disco,Victorious,3748
720,2016,Five Finger Death Punch,I Apologize,3765
721,2016,Phantogram,You Don't Get Me High Anymore,3772
722,2016,Volbeat,The Devil's Bleeding Crown,3777
723,2016,Panic! At The Disco,Emperor's New Clothes,3779
724,2016,Panic! At The Disco,Bohemian Rhapsody,3800
725,2016,The Struts,Kiss This,3819
726,2016,Young The Giant,Something To Believe In,3925
727,2016,Judah & The Lion,Take It All Back,3938
728,2016,Glass Animals,Life Itself,3940
729,2016,AWOLNATION,Woman Woman,3969
730,2016,Kings Of Leon,Waste A Moment,4007
731,2016,X Ambassadors,Renegades,4009
732,2016,Metallica,Hardwired,4049
733,2016,twenty one pilots,Cancer,4074
734,2016,Shinedown,Asking For It,4083
735,2016,Nothing But Thieves,Trip Switch,4086
736,2016,Foals,Mountain At My Gates,4087
737,2016,The Pretty Reckless,Take Me Down,4094
738,2016,NEEDTOBREATHE,Happiness,4100
739,2016,Coldplay,Up&Up,4109
740,2016,Blink-182,She's Out Of Her Mind,4111
741,2016,Bring Me The Horizon,Happy Song,4118
742,2016,Shinedown,State Of My Head,4118
743,2016,Cage The Elephant,Mess Around,4149
744,2016,Goo Goo Dolls,So Alive,4161
745,2016,Highly Suspect,My Name Is Human,4173
746,2016,Panic! At The Disco,LA Devotee,4189
747,2016,Empire Of The Sun,High And Low,4189
748,2016,Korn,Rotting In Vain,4197
749,2016,JR JR,Gone,4204
750,2016,Zach Williams,Chain Breaker,4209
751,2016,Tame Impala,The Less I Know The Better,4231
752,2016,Fall Out Boy,Irresistible,4305
753,2016,Banners,Start A Riot,4310
754,2016,Five Finger Death Punch,Wash It All Away,4316
755,2016,twenty one pilots,Goner,4336
756,2016,Metallica,Moth Into Flame,4337
757,2016,KONGOS,Take It From Me,4370
758,2016,The Lumineers,Angela,4371
759,2016,Disturbed,The Light,4387
760,2016,Thrice,Black Honey,4393
761,2016,twenty one pilots,We Don't Believe What's On TV,4396
762,2016,Green Day,Still Breathing,4409
763,2016,The Lumineers,Sleep On The Floor,4438
764,2016,Foo Fighters,Saint Cecilia,4450
765,2016,BORNS,Electric Love,4484
766,2016,Avenged Sevenfold,The Stage,4489
767,2016,Saint Motel,Move,4523
768,2016,twenty one pilots,Message Man,4535
769,2016,Prince,When Doves Cry,4557
770,2016,Mumford & Sons X Baaba Maal,There Will Be Time,4580
771,2016,Five Finger Death Punch,My Nemesis,4599
772,2016,The Avett Brothers,Ain't No Man,4614
773,2016,Ghost,Square Hammer,4618
774,2016,Vance Joy,Fire And The Flood,4627
775,2016,Prince And The Revolution,Purple Rain,4628
776,2016,Radiohead,Burn The Witch,4636
777,2016,Birdy,Keeping Your Head Up,4641
778,2016,"Alex Da Kid Featuring X Ambassadors, Elle King & Wiz Khalifa",Not Easy,4660
779,2016,Bon Iver,"33 ""GOD""",4665
780,2016,Blue October,Home,4666
781,2016,The 1975,Love Me,4672
782,2016,Weezer,Thank God For Girls,4682
783,2016,"Action Bronson, Mark Ronson & Dan Auerbach",Standing In The Rain,4689
784,2016,Disturbed,Open Your Eyes,4700
785,2016,Metallica,"Atlas, Rise!",4701
786,2017,The Revivalists,Wish I Knew You,463
787,2017,Imagine Dragons,Believer,592
788,2017,Portugal. The Man,Feel It Still,1258
789,2017,The Lumineers,Angela,1692
790,2017,Imagine Dragons,Thunder,1837
791,2017,twenty one pilots,Heathens,2185
792,2017,Linkin Park Featuring Kiiara,Heavy,2490
793,2017,Rag'n'Bone Man,Human,2501
794,2017,Lord Huron,The Night We Met,2854
795,2017,Zach Williams,Old Church Choir,3045
796,2017,Imagine Dragons,Whatever It Takes,3071
797,2017,The Killers,The Man,3110
798,2017,Linkin Park,One More Light,3246
799,2017,"Lil Wayne, Wiz Khalifa & Imagine Dragons With Logic & Ty Dolla $ign Feat. X Ambassadors",Sucker For Pain,3275
800,2017,Theory Of A Deadman,Rx (Medicate),3397
801,2017,Weezer,Feels Like Summer,3418
802,2017,Vance Joy,Lay It On Me,3442
803,2017,NEEDTOBREATHE,Hard Love,3488
804,2017,twenty one pilots,Ride,3493
805,2017,Judah & The Lion,Take It All Back,3550
806,2017,KALEO,Way Down We Go,3552
807,2017,Thirty Seconds To Mars,Walk On Water,3575
808,2017,Paramore,Hard Times,3604
809,2017,Sir Sly,High,3631
810,2017,Foo Fighters,Run,3685
811,2017,Lana Del Rey Featuring The Weeknd,Lust For Life,3699
812,2017,Cold War Kids,Love Is Mystical,3710
813,2017,Papa Roach,Help,3713
814,2017,Bleachers,Don't Take The Money,3713
815,2017,NEEDTOBREATHE,Testify,3723
816,2017,Lana Del Rey,Love,3752
817,2017,Greta Van Fleet,Highway Tune,3786
818,2017,Foo Fighters,The Sky Is A Neighborhood,3790
819,2017,Judah & The Lion,Suit And Jacket,3813
820,2017,twenty one pilots,Heavydirtysoul,3814
821,2017,Queens Of The Stone Age,The Way You Used To Do,3841
822,2017,Highly Suspect,Little One,3863
823,2017,Shinedown,How Did You Love,3876
824,2017,U2,You're The Best Thing About Me,3885
825,2017,Fitz And The Tantrums,HandClap,3897
826,2017,Cage The Elephant,Cold Cold Cold,3904
827,2017,Dirty Heads,Vacation,3910
828,2017,Rise Against,The Violence,3945
829,2017,Ocean Park Standoff,Good News,3960
830,2017,Stone Sour,Song #3,3969
831,2017,X Ambassadors,Ahead Of Myself,3973
832,2017,Imagine Dragons,Walking The Wire,3993
833,2017,Moon Taxi,Two High,4001
834,2017,Beck,Up All Night,4001
835,2017,Zach Williams,Chain Breaker,4002
836,2017,MISSIO,Middle Fingers,4023
837,2017,Green Day,Still Breathing,4027
838,2017,Starset,Monster,4029
839,2017,Royal Blood,Lights Out,4033
840,2017,Bastille,Blame,4040
841,2017,John Mayer,Love On The Weekend,4049
842,2017,Nothing More,Go To War,4049
843,2017,Arcade Fire,Everything Now,4063
844,2017,The xx,On Hold,4087
845,2017,Andrew McMahon In The Wilderness,Fire Escape,4118
846,2017,KALEO,All The Pretty Girls,4119
847,2017,Muse,Dig Down,4121
848,2017,WALK THE MOON,One Foot,4127
849,2017,Gorillaz Featuring Popcaan,Saturnz Barz,4132
850,2017,Fall Out Boy,The Last Of The Real Ones,4137
851,2017,Alice Merton,No Roots,4138
852,2017,John Mayer,In The Blood,4150
853,2017,All That Remains,The Thunder Rolls,4176
854,2017,LANY,Super Far,4194
855,2017,Kings Of Leon,Waste A Moment,4219
856,2017,Highly Suspect,My Name Is Human,4228
857,2017,Milky Chance,Cocoon,4239
858,2017,Fall Out Boy,Champion,4255
859,2017,Foster The People,Sit Next To Me,4256
860,2017,Seether,Let You Down,4261
861,2017,Kings Of Leon,Reverend,4264
862,2017,The Lumineers,Cleopatra,4293
863,2017,Unspoken,The Cure,4317
864,2017,Skillet,Stars,4320
865,2017,Cage The Elephant,Whole Wide World,4340
866,2017,All Time Low,Good Times,4344
867,2017,I Prevail,Alone,4350
868,2017,The 1975,Somebody Else,4353
869,2017,Metallica,"Atlas, Rise!",4364
870,2017,X Ambassadors,Unsteady,4375
871,2017,DREAMERS,Sweet Disaster,4393
872,2017,alt-J,In Cold Blood,4409
873,2017,Blink-182,She's Out Of Her Mind,4432
874,2017,Bishop Briggs,Wild Horses,4432
875,2017,"Alex Da Kid Featuring X Ambassadors, Elle King & Wiz Khalifa",Not Easy,4450
876,2017,HAIM,Want You Back,4456
877,2017,Mondo Cozmo,Shine,4463
878,2017,Red Hot Chili Peppers,Go Robot,4482
879,2017,Skillet,The Resistance,4492
880,2017,Gorillaz Featuring D.R.A.M.,Andromeda,4502
881,2017,Fitz And The Tantrums,Fool,4505
882,2017,Cold War Kids Featuring Bishop Briggs,So Tied Up,4519
883,2017,Ghost,Square Hammer,4533
884,2017,Catfish And The Bottlemen,7,4533
885,2017,Soundgarden,Black Hole Sun,4558
886,2018,lovelytheband,Broken,523
887,2018,Imagine Dragons,Thunder,800
888,2018,Imagine Dragons,Believer,1436
889,2018,Portugal. The Man,Feel It Still,1738
890,2018,Foster The People,Sit Next To Me,1769
891,2018,Bad Wolves,Zombie,1832
892,2018,Imagine Dragons,Whatever It Takes,1906
893,2018,Panic! At The Disco,High Hopes,2227
894,2018,Weezer,Africa,2758
895,2018,Panic! At The Disco,Say Amen (Saturday Night),2775
896,2018,Imagine Dragons,Natural,2884
897,2018,John Mayer,New Light,2936
898,2018,Godsmack,Bulletproof,3023
899,2018,Bad Wolves Featuring DIAMANTE,Hear Me Now,3136
900,2018,Two Feet,I Feel Like I'm Drowning,3183
901,2018,Alice Merton,No Roots,3278
902,2018,Five Finger Death Punch,Gone Away,3314
903,2018,Shinedown,Devil,3386
904,2018,George Ezra,Shotgun,3465
905,2018,Five Finger Death Punch,Sham Pain,3527
906,2018,twenty one pilots,Jumpsuit,3544
907,2018,Nathaniel Rateliff & The Night Sweats,You Worry Me,3547
908,2018,Portugal. The Man,Live In The Moment,3584
909,2018,twenty one pilots,My Blood,3592
910,2018,Muse,Thought Contagion,3613
911,2018,Vance Joy,Saturday Sun,3658
912,2018,Sir Sly,&Run,3689
913,2018,Greta Van Fleet,When The Curtain Falls,3701
914,2018,Breaking Benjamin,Red Cold River,3702
915,2018,flora cash,You're Somebody Else,3705
916,2018,Badflower,Ghost,3719
917,2018,Thirty Seconds To Mars,Dangerous Night,3727
918,2018,Three Days Grace,The Mountain,3737
919,2018,The Revivalists,All My Friends,3743
920,2018,twenty one pilots,Nico And The Niners,3772
921,2018,"Five Finger Death Punch Featuring Kenny Wayne Shepherd, Brantley Gilbert & Brian May",Blue On Black,3773
922,2018,WALK THE MOON,Kamikaze,3790
923,2018,Disturbed,Are You Ready,3790
924,2018,grandson,Blood // Water,3801
925,2018,Panic! At The Disco,"Hey Look Ma, I Made It",3803
926,2018,Sanctus Real,Confidence,3818
927,2018,WALK THE MOON,One Foot,3826
928,2018,The Interrupters,She's Kerosene,3849
929,2018,Ghost,Rats,3850
930,2018,Imagine Dragons,Next To Me,3859
931,2018,Shinedown,Get Up,3865
932,2018,Bastille,Quarter Past Midnight,3884
933,2018,The Struts,Body Talks,3898
934,2018,Florence + The Machine,Hunger,3902
935,2018,Death Cab For Cutie,Gold Rush,3915
936,2018,SYML,Where's My Love,3923
937,2018,Mumford & Sons,Guiding Light,3959
938,2018,Noah Kahan & Julia Michaels,Hurt Somebody,4025
939,2018,The 1975,Love It If We Made It,4037
940,2018,CHVRCHES,Miracle,4051
941,2018,Greta Van Fleet,Safari Song,4090
942,2018,Imagine Dragons,Zero,4092
943,2018,Queen,Bohemian Rhapsody,4101
944,2018,Fall Out Boy,Hold Me Tight Or Don't,4139
945,2018,Imagine Dragons + Khalid,Thunder/Young Dumb & Broke (Medley),4144
946,2018,Queen,We Will Rock You,4153
947,2018,NEEDTOBREATHE,Walking On Water,4154
948,2018,The Killers,Run For Cover,4191
949,2018,Papa Roach,Born For Greatness,4193
950,2018,Bring Me The Horizon,Mantra,4200
951,2018,Queen,Another One Bites The Dust,4218
952,2018,Panic! At The Disco,(Fuck A) Silver Lining,4247
953,2018,Panic! At The Disco,Roaring 20s,4254
954,2018,Pop Evil,Waking Lions,4272
955,2018,Blue October,I Hope You're Happy,4275
956,2018,AWOLNATION,Handyman,4286
957,2018,Queen,Somebody To Love,4324
958,2018,Godsmack,When Legends Rise,4328
959,2018,Thirty Seconds To Mars,Walk On Water,4329
960,2018,The Score,Unstoppable,4340
961,2018,Queen & David Bowie,Under Pressure,4344
962,2018,Panic! At The Disco,King Of The Clouds,4358
963,2018,CHVRCHES,Get Out,4366
964,2018,Beck,Up All Night,4395
965,2018,Gorillaz Featuring George Benson,Humility,4412
966,2018,James Bay,Wild Love,4437
967,2018,Three Days Grace,Infra-Red,4441
968,2018,Queen,Don't Stop Me Now,4443
969,2018,Queen,We Are The Champions,4462
970,2018,twenty one pilots,Levitate,4468
971,2018,Manchester Orchestra,The Gold,4478
972,2018,Elle King,Shame,4478
973,2018,The Glorious Sons,S.O.S. (Sawed Off Shotgun),4484
974,2018,Asking Alexandria,Alone In A Room,4485
975,2018,twenty one pilots,Chlorine,4491
976,2018,Alice Merton,Lash Out,4507
977,2018,Beck,Colors,4512
978,2018,Theory Of A Deadman,Rx (Medicate),4517
979,2018,Weezer,Happy Hour,4525
980,2018,My Silent Bravery,18,4531
981,2018,The Neighbourhood,Scary Love,4541
982,2018,Muse,Something Human,4549
983,2018,Queen,Killer Queen,4550
984,2018,Bastille,World Gone Mad,4555
985,2018,lovelytheband,These Are My Friends,4560
986,2019,Panic! At The Disco,High Hopes,63
987,2019,Panic! At The Disco,"Hey Look Ma, I Made It",881
988,2019,Imagine Dragons,Natural,2214
989,2019,Imagine Dragons,Bad Liar,2297
990,2019,twenty one pilots,Chlorine,2396
991,2019,Machine Gun Kelly X YUNGBLUD X Travis Barker,I Think I'm OKAY,2477
992,2019,Matt Maeson,Cringe,2856
993,2019,The Lumineers,Gloria,2904
994,2019,AJR,100 Bad Days,2962
995,2019,Cage The Elephant,Social Cues,3055
996,2019,twenty one pilots,The Hype,3124
997,2019,Hozier,Almost (Sweet Music),3129
998,2019,Godsmack,Under Your Scars,3147
999,2019,Oliver Tree,Hurt,3158
1000,2019,Slipknot,Unsainted,3231
1001,2019,The Head And The Heart,Missed Connection,3305
1002,2019,Of Monsters And Men,Alligator,3305
1003,2019,The Black Keys,Lo/Hi,3308
1004,2019,The Black Keys,Go,3319
1005,2019,Cage The Elephant,Ready To Let Go,3323
1006,2019,Dermot Kennedy,Outnumbered,3497
1007,2019,YUNGBLUD & Halsey Featuring Travis Barker,11 Minutes,3529
1008,2019,Tool,Fear Inoculum,3540
1009,2019,Highly Suspect,16,3580
1010,2019,Local Natives,When Am I Gonna Lose You,3599
1011,2019,Vampire Weekend,This Life,3617
1012,2019,Vampire Weekend,Harmony Hall,3623
1013,2019,Shinedown,Monsters,3635
1014,2019,Young The Giant,Superposition,3686
1015,2019,I Prevail,Breaking Down,3701
1016,2019,Catfish And The Bottlemen,Longshot,3741
1017,2019,"Five Finger Death Punch Featuring Kenny Wayne Shepherd, Brantley Gilbert & Brian May",Blue On Black,3744
1018,2019,lovelytheband,Broken,3791
1019,2019,Volbeat,Last Day Under The Sun,3835
1020,2019,Tame Impala,Borderline,3848
1021,2019,Bastille,Joy,3854
1022,2019,Ed Sheeran With Chris Stapleton & Bruno Mars,BLOW,3857
1023,2019,Bad Wolves,Remember When,3869
1024,2019,Weezer,The End Of The Game,3869
1025,2019,Skillet,Legendary,3874
1026,2019,half alive,still feel.,3877
1027,2019,Mumford & Sons,Beloved,3882
1028,2019,Green Day,Father Of All...,3943
1029,2019,Meg Myers,Running Up That Hill,3952
1030,2019,Dermot Kennedy,Power Over Me,3969
1031,2019,George Ezra,Shotgun,3969
1032,2019,Greta Van Fleet,You're The One,4005
1033,2019,Beach Bunny,Prom Queen,4007
1034,2019,Wallows Featuring Clairo,Are You Bored Yet?,4007
1035,2019,Hozier,Movement,4022
1036,2019,Barns Courtney,"""99""",4023
1037,2019,Rex Orange County,10/10,4047
1038,2019,Blink-182,I Really Wish I Hated You,4116
1039,2019,The Lumineers,Life In The City,4139
1040,2019,James Bay Featuring Julia Michaels,Peer Pressure,4157
1041,2019,Korn,You'll Never Find Me,4166
1042,2019,Smith & Thell Featuring Swedish Jam Factory,Forgive Me Friend,4187
1043,2019,girl in red,we fell in love in october,4200
1044,2019,Blink-182,Blame It On My Youth,4212
1045,2019,morgxn Featuring WALK THE MOON,Home,4238
1046,2019,Tame Impala,Patience,4241
1047,2019,White Reaper,Might Be Right,4243
1048,2019,Oliver Tree,Miracle Man,4253
1049,2019,Fall Out Boy Featuring Wyclef Jean,Dear Future Self (Hands Up),4274
1050,2019,Mumford & Sons,Guiding Light,4282
1051,2019,Coldplay,Orphans,4298
1052,2019,Disturbed,A Reason To Fight,4340
1053,2019,Judah & The Lion,Why Did You Run?,4348
1054,2019,Muse,Pressure,4350
1055,2019,Queen,Radio Ga Ga (Live Aid),4367
1056,2019,Ghost,Dance Macabre,4383
1057,2019,Cold War Kids,Complainer,4407
1058,2019,Death Cab For Cutie,Northern Lights,4420
1059,2019,Bad Wolves,Killing Me Slowly,4427
1060,2019,John Mayer,I Guess I Just Feel Like,4451
1061,2019,AJR,Dear Winter,4458
1062,2019,Five Finger Death Punch,When The Seasons Change,4489
1063,2019,Three Days Grace,Right Left Wrong,4495
1064,2019,Papa Roach,Come Around,4497
1065,2019,The 1975,It's Not Living (If It's Not With You),4507
1066,2019,Queen,We Are The Champions (Live Aid),4509
1067,2019,Imagine Dragons Featuring Elisa,Birds,4509
1068,2019,I Dont Know How But They Found Me,Choke,4510
1069,2019,twenty one pilots,My Blood,4511
1070,2019,Panic! At The Disco,The Greatest Show,4513
1071,2019,YUNGBLUD Featuring Dan Reynolds,Original Me,4515
1072,2019,YUNGBLUD,Parents,4546
1073,2019,Badflower,The Jester,4555
1074,2019,The Glorious Sons,S.O.S. (Sawed Off Shotgun),4559
1075,2019,The 1975,Love It If We Made It,4559
1076,2019,flora cash,You're Somebody Else,4586
1077,2019,Mumford & Sons,Blind Leading The Blind,4586
1078,2019,The Glorious Sons,Panic Attack,4611
1079,2019,Queen,Hammer To Fall (Live Aid),4618
1080,2019,Ozzy Osbourne,Under The Graveyard,4621
1081,2019,Tame Impala,It Might Be Time,4627
1082,2019,Papa Roach,Elevate,4628
1083,2019,Slipknot,Solway Firth,4630
1084,2019,"Marshmello, YUNGBLUD & blackbear",Tongue Tied,4632
1085,2019,Foster The People,Worst Nites,4638
1086,2020,AJR,Bang!,834
1087,2020,Machine Gun Kelly,Bloody Valentine,2317
1088,2020,Tame Impala,Lost In Yesterday,2603
1089,2020,Dayglow,Can I Call You Tonight?,2649
1090,2020,All Time Low Featuring blackbear,Monsters,2675
1091,2020,Falling In Reverse,Popular Monster,2876
1092,2020,Juice WRLD x Marshmello,Come & Go,2910
1093,2020,Ashe,Moral Of The Story,2912
1094,2020,twenty one pilots,Level Of Concern,2938
1095,2020,Peach Tree Rascals,Mariposa,3000
1096,2020,Wallows Featuring Clairo,Are You Bored Yet?,3018
1097,2020,The Head And The Heart,Honeybee,3041
1098,2020,Panic! At The Disco,High Hopes,3059
1099,2020,Matt Maeson,Hallucinogenics,3168
1100,2020,Taylor Swift,Cardigan,3202
1101,2020,Taylor Swift Featuring Bon Iver,Exile,3306
1102,2020,Machine Gun Kelly X blackbear,My Ex's Best Friend,3354
1103,2020,24kGoldn Featuring iann dior,Mood,3355
1104,2020,The Killers,Caution,3446
1105,2020,Glass Animals,Heat Waves,3456
1106,2020,Billie Eilish,My Future,3485
1107,2020,The Strokes,Bad Decisions,3505
1108,2020,Fitz And The Tantrums,I Just Wanna Shine,3553
1109,2020,Five Finger Death Punch,A Little Bit Off,3554
1110,2020,Powfu Featuring beabadoobee,Death Bed,3580
1111,2020,iann dior Featuring Machine Gun Kelly & Travis Barker,Sick And Tired,3648
1112,2020,24kGoldn,City Of Angels,3649
1113,2020,Juice WRLD,Man Of The Year,3654
1114,2020,Glass Animals,Your Love (Deja Vu),3699
1115,2020,Green Day,Oh Yeah!,3702
1116,2020,The Hu Featuring Jacoby Shaddix,Wolf Totem,3715
1117,2020,Joji,Gimme Love,3730
1118,2020,Taylor Swift,My Tears Ricochet,3749
1119,2020,Cage The Elephant,Black Madonna,3753
1120,2020,Taylor Swift,August,3755
1121,2020,Panic! At The Disco,"Hey Look Ma, I Made It",3770
1122,2020,NEEDTOBREATHE,Who Am I,3782
1123,2020,The Unlikely Candidates,Novocaine,3787
1124,2020,jxdn,Angels & Demons,3827
1125,2020,lovelytheband,loneliness for love,3835
1126,2020,Grouplove,Deleter,3843
1127,2020,Sista_Prod Featuring Subvrbs,Eyes Blue Like The Atlantic,3867
1128,2020,Clairo,Sofia,3870
1129,2020,Banners,Someone To You,3876
1130,2020,Five Finger Death Punch,Inside Out,3882
1131,2020,Oliver Tree,Let Me Down,3891
1132,2020,Royal & The Serpent,Overwhelmed,3913
1133,2020,Weezer,Hero,3929
1134,2020,Billie Eilish,No Time To Die,3934
1135,2020,Machine Gun Kelly,Why Are You Here,3961
1136,2020,Ozzy Osbourne Featuring Elton John,Ordinary Man,3962
1137,2020,Bad Wolves,Sober,4056
1138,2020,Breaking Benjamin Featuring Scooter Ward,Far Away,4063
1139,2020,The Lumineers,Life In The City,4085
1140,2020,Machine Gun Kelly & Halsey,Forget Me Too,4093
1141,2020,Ozzy Osbourne,Under The Graveyard,4120
1142,2020,Chris Cornell,Patience,4124
1143,2020,Neon Trees,Used To Like,4132
1144,2020,Joji x Diplo,Daylight,4160
1145,2020,I Prevail,Hurricane,4169
1146,2020,The Black Keys,Shine A Little Light,4177
1147,2020,Taylor Swift,Mirrorball,4181
1148,2020,BENEE Featuring Gus Dapperton,Supalonely,4187
1149,2020,AWOLNATION,The Best,4197
1150,2020,White Reaper,Might Be Right,4205
1151,2020,Billie Joe Armstrong,I Think We're Alone Now,4213
1152,2020,Taylor Swift,This Is Me Trying,4219
1153,2020,Godsmack,Unforgettable,4223
1154,2020,Meg Myers,Running Up That Hill,4233
1155,2020,ILLENIUM,Nightlight,4236
1156,2020,Bakar,Hell N Back,4257
1157,2020,Taylor Swift,Seven,4262
1158,2020,The 1975,Me & You Together Song,4280
1159,2020,Pearl Jam,Dance Of The Clairvoyants,4302
1160,2020,jxdn,Comatose,4329
1161,2020,Theory Of A Deadman,History Of Violence,4339
1162,2020,Coldplay,Orphans,4341
1163,2020,AC/DC,Shot In The Dark,4346
1164,2020,Machine Gun Kelly,Drunk Face,4378
1165,2020,Tame Impala,Is It True,4382
1166,2020,The 1975,If You're Too Shy (Let Me Know),4388
1167,2020,Taylor Swift,Mad Woman,4405
1168,2020,Weezer,Lost In The Woods,4459
1169,2020,Tones And I,Dance Monkey,4475
1170,2020,Shinedown,Atlas Falls,4481
1171,2020,Dermot Kennedy,Outnumbered,4483
1172,2020,Sub Urban Featuring REI AMI,Freak,4496
1173,2020,Saint Motel,Van Horn,4497
1174,2020,Of Monsters And Men,Wars,4504
1175,2020,Stellar,Ashes,4504
1176,2020,The Hu Featuring From Ashes To New,Yuve Yuve Yu,4520
1177,2020,Tame Impala,Breathe Deeper,4520
1178,2020,Taylor Swift,Peace,4533
1179,2020,Tones And I,Ur So cOoL,4548
1180,2020,Major Lazer Featuring Marcus Mumford,Lay Your Head On Me,4556
1181,2020,Machine Gun Kelly,Concert For Aliens,4563
