,year,artist,song,points,duration
5667,2014,Chris Brown Featuring Usher & Rick Ross,New Flame,3994,244.226
5668,2014,Imagine Dragons,Radioactive,4016,186.813
5669,2014,Kenny Chesney,American Kids,4064,182.96
5670,2014,Hozier,Take Me To Church,4067,241.693
5671,2014,YG Featuring Jeezy & Rich Homie Quan,My Hitta,4082,116.0
5672,2014,Vance Joy,Riptide,4082,204.28
5673,2014,Mr. Probz,Waves,4092,181.573
5674,2014,Katy Perry,Roar,4098,223.546
5675,2014,Sam Smith,I'm Not The Only One,4122,239.316
5676,2014,Calvin Harris Featuring John Newman,Blame,4125,127.028
5677,2014,Lady Antebellum,Bartender,4160,238.8
5678,2014,Naughty Boy Featuring Sam Smith,La La La,4160,222.2
5679,2014,Dierks Bentley,Drunk On A Plane,4160,254.466
5680,2014,Nick Jonas,Jealous,4186,122.338
5681,2014,Drake,0 To 100 / The Catch Up,4192,275.226
5682,2014,Lil Wayne Featuring Drake,Believe Me,4206,337.64
5683,2014,Sam Hunt,Leave The Night On,4209,192.16
5684,2014,KONGOS,Come With Me Now,4222,159.333
5685,2014,Beyonce,Partition,4225,319.466
5686,2014,Miley Cyrus,Wrecking Ball,4227,221.36
5687,2014,Shakira Featuring Rihanna,Can't Remember To Forget You,4240,206.866
5688,2014,Jake Owen,Beachin',4241,191.04
5689,2014,T.I. Featuring Iggy Azalea,No Mediocre,4243,202.213
5690,2014,Fall Out Boy,Centuries,4247,228.36
5691,2014,Michael Jackson & Justin Timberlake,Love Never Felt So Good,4255,246.026
5692,2014,Demi Lovato,Neon Lights,4271,233.173
5693,2014,Eric Church,Give Me Back My Hometown,4279,252.493
5694,2014,5 Seconds Of Summer,Amnesia,4282,188.604
5695,2014,5 Seconds Of Summer,She Looks So Perfect,4284,202.496
5696,2014,Lee Brice,I Don't Dance,4289,221.173
5697,2014,Katy Perry,Birthday,4294,226.506
5698,2014,ScHoolboy Q Featuring BJ The Chicago Kid,Studio,4311,278.066
5699,2014,Drake Featuring Majid Jordan,"Hold On, We're Going Home",4319,227.88
5700,2015,Mark Ronson Featuring Bruno Mars,Uptown Funk!,872,269.666
5701,2015,Fetty Wap,Trap Queen,1207,222.093
5702,2015,Ed Sheeran,Thinking Out Loud,1390,281.56
5703,2015,WALK THE MOON,Shut Up And Dance,1717,199.08
5704,2015,Maroon 5,Sugar,1788,229.093
5705,2015,Silento,Watch Me,1925,185.142
5706,2015,Wiz Khalifa Featuring Charlie Puth,See You Again,1943,180.386
5707,2015,The Weeknd,Earned It (Fifty Shades Of Grey),1960,277.68
5708,2015,Skrillex & Diplo With Justin Bieber,Where Are U Now,2345,250.285
5709,2015,Major Lazer & DJ Snake Featuring MO,Lean On,2364,176.561
5710,2015,OMI,Cheerleader,2438,180.56
5711,2015,Ellie Goulding,Love Me Like You Do,2455,253.52
5712,2015,The Weeknd,The Hills,2470,242.253
5713,2015,Jason Derulo,Want To Want Me,2490,207.719
5714,2015,The Weeknd,Can't Feel My Face,2636,213.52
5715,2015,Omarion Featuring Chris Brown & Jhene Aiko,Post To Be,2818,226.58
5716,2015,Fifth Harmony Featuring Kid Ink,Worth It,2883,189.253
5717,2015,Taylor Swift,Shake It Off,2909,219.2
5718,2015,Rachel Platten,Fight Song,2923,204.013
5719,2015,Taylor Swift,Blank Space,2959,231.826
5720,2015,Fetty Wap Featuring Remy Boyz,679,3000,196.693
5721,2015,Andy Grammer,"Honey, I'm Good.",3041,199.263
5722,2015,Taylor Swift,Style,3068,231.0
5723,2015,Selena Gomez Featuring A$AP Rocky,Good For You,3083,221.28
5724,2015,Ed Sheeran,Photograph,3095,258.986
5725,2015,Flo Rida Featuring Sage The Gemini & Lookas,G.D.F.R.,3113,204.239
5726,2015,Shawn Mendes,Stitches,3125,206.88
5727,2015,Sam Hunt,Take Your Time,3233,243.706
5728,2015,Tove Lo,Talking Body,3256,238.426
5729,2015,Taylor Swift Featuring Kendrick Lamar,Bad Blood,3285,211.933
5730,2015,Pitbull & Ne-Yo,Time Of Our Lives,3344,229.36
5731,2015,"David Guetta Featuring Nicki Minaj, Bebe Rexha & Afrojack",Hey Mama,3345,192.56
5732,2015,Hozier,Take Me To Church,3372,241.693
5733,2015,Sia,Elastic Heart,3398,257.2
5734,2015,Natalie La Rose Featuring Jeremih,Somebody,3399,244.973
5735,2015,R. City Featuring Adam Levine,Locked Away,3495,227.48
5736,2015,Drake,Hotline Bling,3500,267.066
5737,2015,Rihanna,B**** Better Have My Money,3535,219.305
5738,2015,X Ambassadors,Renegades,3539,195.2
5739,2015,Rich Homie Quan,Flex (Ooh Ooh Ooh),3550,176.744
5740,2015,Meghan Trainor,All About That Bass,3556,187.92
5741,2015,Sam Smith,I'm Not The Only One,3568,239.316
5742,2015,Meghan Trainor,Lips Are Movin,3608,182.666
5743,2015,Fetty Wap Featuring Monty,My Way,3627,219.159
5744,2015,Justin Bieber,What Do You Mean?,3693,205.68
5745,2015,Meghan Trainor Featuring John Legend,Like I'm Gonna Lose You,3746,225.053
5746,2015,Rihanna & Kanye West & Paul McCartney,FourFiveSeconds,3763,188.238
5747,2015,One Direction,Drag Me Down,3771,192.12
5748,2015,Elle King,Ex's & Oh's,3773,202.173
5749,2015,Fall Out Boy,Centuries,3790,228.36
5750,2015,T-Wayne,Nasty Freestyle,3797,142.212
5751,2015,Trey Songz,Slow Motion,3803,248.2
5752,2015,Taylor Swift,Wildest Dreams,3814,220.44
5753,2015,Fall Out Boy,Uma Thurman,3824,211.573
5754,2015,Demi Lovato,Cool For The Summer,3836,214.739
5755,2015,Nicki Minaj Featuring Drake & Lil Wayne,Truffle Butter,3846,220.466
5756,2015,Usher Featuring Juicy J,I Don't Mind,3851,269.663
5757,2015,DJ Snake & AlunaGeorge,You Know You Like It,3867,247.266
5758,2015,Little Big Town,Girl Crush,3874,193.32
5759,2015,Ariana Grande,One Last Time,3879,197.266
5760,2015,Nick Jonas,Chains,3891,150.278
5761,2015,iLoveMemphis,Hit The Quan,3900,181.08
5762,2015,Nick Jonas,Jealous,3935,122.338
5763,2015,"Nicki Minaj Featuring Drake, Lil Wayne & Chris Brown",Only,3950,235.493
5764,2015,Meek Mill Featuring Chris Brown & Nicki Minaj,All Eyes On You,3972,223.973
5765,2015,Alessia Cara,Here,3975,242.484
5766,2015,Chris Brown & Tyga,Ayo,3988,225.226
5767,2015,Big Sean Featuring Drake,Blessings,4009,252.04
5768,2015,Sam Smith,Stay With Me,4028,172.723
5769,2015,Big Sean Featuring E-40,I Don't F**k With You,4032,284.413
5770,2015,Jidenna Featuring Roman GianArthur,Classic Man,4033,226.0
5771,2015,Future Featuring Drake,Where Ya At,4057,208.026
5772,2015,Vance Joy,Riptide,4080,204.28
5773,2015,Charlie Puth Featuring Meghan Trainor,Marvin Gaye,4092,151.666
5774,2015,Meghan Trainor,Dear Future Husband,4094,184.226
5775,2015,Sam Smith,Lay Me Down,4114,219.535
5776,2015,Beyonce,7/11,4120,213.506
5777,2015,Fetty Wap,Again,4121,312.24
5778,2015,Kelly Clarkson,Heartbeat Song,4124,198.733
5779,2015,Sam Hunt,House Party,4140,190.24
5780,2015,Selena Gomez,Same Old Love,4148,229.08
5781,2015,Maroon 5,Animals,4158,231.013
5782,2015,Drake,Back To Back,4158,170.637
5783,2015,George Ezra,Budapest,4163,200.733
5784,2015,Luke Bryan,Kick The Dust Up,4164,190.586
5785,2015,"Macklemore & Ryan Lewis Featuring Eric Nally, Melle Mel, Kool Moe Dee & Grandmaster Caz",Downtown,4167,193.456
5786,2015,Drake & Future,Jumpman,4175,205.879
5787,2015,Ellie Goulding,On My Mind,4176,213.445
5788,2015,Calvin Harris & Disciples,How Deep Is Your Love,4187,212.64
5789,2015,Luke Bryan,Strip It Down,4306,241.613
5790,2015,Blake Shelton,Sangria,4310,233.48
5791,2015,Ne-Yo Featuring Juicy J,She Knows,4311,296.52
5792,2015,Zac Brown Band,Homegrown,4312,205.0
5793,2015,Travis Scott,Antidote,4319,262.693
5794,2015,Cam,Burning House,4325,231.333
5795,2015,Thomas Rhett,Crash And Burn,4338,190.733
5796,2015,Rae Sremmurd,No Type,4339,200.08
5797,2015,O.T. Genasis,CoCo,4341,208.125
5798,2015,Lillywood & Robin Schulz,Prayer In C,4344,189.413
5799,2015,Kid Ink Featuring DeJ Loaf,Be Real,4355,206.76
5800,2016,The Chainsmokers Featuring Daya,Don't Let Me Down,1657,208.373
5801,2016,twenty one pilots,Stressed Out,1958,202.333
5802,2016,Rihanna,Needed Me,1993,191.6
5803,2016,Sia Featuring Sean Paul,Cheap Thrills,2008,211.666
5804,2016,Drake Featuring WizKid & Kyla,One Dance,2059,173.986
5805,2016,Desiigner,Panda,2120,247.866
5806,2016,Justin Bieber,Love Yourself,2151,233.72
5807,2016,Rihanna Featuring Drake,Work,2194,235.32
5808,2016,Mike Posner,I Took A Pill In Ibiza,2317,197.933
5809,2016,Calvin Harris Featuring Rihanna,This Is What You Came For,2401,222.16
5810,2016,DNCE,Cake By The Ocean,2405,219.146
5811,2016,Fifth Harmony Featuring Ty Dolla $ign,Work From Home,2414,214.48
5812,2016,Lukas Graham,7 Years,2417,237.3
5813,2016,Justin Timberlake,Can't Stop The Feeling!,2427,237.546
5814,2016,twenty one pilots,Ride,2490,214.506
5815,2016,Justin Bieber,Sorry,2517,206.049
5816,2016,Flo Rida,My House,2532,192.19
5817,2016,G-Eazy x Bebe Rexha,"Me, Myself & I",2812,251.466
5818,2016,twenty one pilots,Heathens,2842,195.92
5819,2016,Future Featuring The Weeknd,Low Life,2951,313.546
5820,2016,Shawn Mendes,Treat You Better,2963,187.973
5821,2016,gnash Featuring Olivia O'Brien,I Hate U I Love U,3031,251.033
5822,2016,Drake Featuring Rihanna,Too Good,3091,263.373
5823,2016,Adele,Send My Love (To Your New Lover),3092,223.078
5824,2016,D.R.A.M. Featuring Lil Yachty,Broccoli,3117,225.205
5825,2016,Zayn,Pillowtalk,3155,202.746
5826,2016,The Chainsmokers Featuring Halsey,Closer,3274,244.96
5827,2016,Major Lazer Featuring Justin Bieber & MO,Cold Water,3319,185.36
5828,2016,P!nk,Just Like Fire,3328,215.413
5829,2016,Drake,Controlla,3329,245.226
5830,2016,James Bay,Let It Go,3372,260.533
5831,2016,X Ambassadors,Unsteady,3433,193.546
5832,2016,Shawn Mendes,Stitches,3464,206.88
5833,2016,DJ Snake Featuring Justin Bieber,Let Me Love You,3485,205.946
5834,2016,The Chainsmokers Featuring Rozes,Roses,3495,226.738
5835,2016,Kiiara,Gold,3511,209.259
5836,2016,Jeremih,Oui,3513,238.32
5837,2016,Ariana Grande,Dangerous Woman,3522,235.946
5838,2016,Zara Larsson & MNEK,Never Forget You,3550,213.427
5839,2016,Charlie Puth,One Call Away,3556,194.453
5840,2016,Florida Georgia Line,H.O.L.Y.,3591,194.186
5841,2016,Bryson Tiller,Don't,3591,198.293
5842,2016,Charlie Puth Featuring Selena Gomez,We Don't Talk Anymore,3606,217.706
5843,2016,Bryson Tiller,Exchange,3607,194.613
5844,2016,Ariana Grande,Into You,3623,244.453
5845,2016,Kevin Gates,2 Phones,3635,240.0
5846,2016,Adele,Hello,3638,295.502
5847,2016,Kent Jones,Don't Mind,3736,198.236
5848,2016,DJ Khaled Featuring Drake,For Free,3737,183.695
5849,2016,Flume Featuring Kai,Never Be Like You,3752,234.909
5850,2016,Drake & Future,Jumpman,3766,205.879
5851,2016,"Lil Wayne, Wiz Khalifa & Imagine Dragons With Logic & Ty Dolla $ign Feat. X Ambassadors",Sucker For Pain,3806,243.49
5852,2016,Ariana Grande Featuring Nicki Minaj,Side To Side,3815,226.16
5853,2016,Selena Gomez,Hands To Myself,3821,200.68
5854,2016,Meghan Trainor,Me Too,3861,181.24
5855,2016,Nick Jonas Featuring Tove Lo,Close,3866,244.96
5856,2016,Meghan Trainor,No,3873,292.799
5857,2016,The Weeknd,The Hills,3875,242.253
5858,2016,Hailee Steinfeld & Grey Featuring Zedd,Starving,3882,181.88
5859,2016,Tory Lanez,Luv,3884,228.64
5860,2016,Drake,Hotline Bling,3953,267.066
5861,2016,Coldplay,Hymn For The Weekend,3953,258.266
5862,2016,Yo Gotti Featuring Nicki Minaj,Down In The DM,3977,259.072
5863,2016,The Weeknd Featuring Daft Punk,Starboy,4007,230.453
5864,2016,Beyonce,Sorry,4013,206.049
5865,2016,Ruth B,Lost Boy,4023,275.28
5866,2016,Daya,"Sit Still, Look Pretty",4034,207.761
5867,2016,Desiigner,Tiimmy Turner,4034,239.853
5868,2016,Justin Bieber,What Do You Mean?,4063,205.68
5869,2016,DJ Snake Featuring Bipolar Sunshine,Middle,4079,213.593
5870,2016,Selena Gomez,Same Old Love,4101,229.08
5871,2016,Thomas Rhett,Die A Happy Man,4109,227.426
5872,2016,Alessia Cara,Here,4112,242.484
5873,2016,Sia Featuring Kendrick Lamar,The Greatest,4116,168.586
5874,2016,Meghan Trainor Featuring John Legend,Like I'm Gonna Lose You,4121,225.053
5875,2016,The Weeknd,In The Night,4157,235.653
5876,2016,Fetty Wap Featuring Remy Boyz,679,4166,196.693
5877,2016,Rae Sremmurd Featuring Gucci Mane,Black Beatles,4176,291.893
5878,2016,Chris Brown,Back To Sleep,4182,201.253
5879,2016,Drake Featuring The Throne,Pop Style,4191,212.946
5880,2016,Tory Lanez,Say It,4193,237.786
5881,2016,Post Malone,White Iverson,4214,256.533
5882,2016,Rob $tone Featuring J. Davi$ & Spooks,Chill Bill,4224,177.184
5883,2016,Adele,When We Were Young,4227,290.9
5884,2016,Martin Garrix & Bebe Rexha,In The Name Of Love,4231,195.706
5885,2016,Usher Featuring Young Thug,No Limit,4241,245.386
5886,2016,Young M.A,OOOUUU,4241,234.649
5887,2016,Alessia Cara,Scars To Your Beautiful,4259,230.24
5888,2016,Kenny Chesney Featuring P!nk,Setting The World On Fire,4263,217.466
5889,2016,Amine,Caroline,4264,209.64
5890,2016,Zay Hilfigerrr & Zayion McCall,Juju On That Beat (TZ Anthem),4268,144.244
5891,2016,"Fat Joe, Remy Ma & Jay Z Featuring French Montana & Infared",All The Way Up,4274,191.942
5892,2016,Daya,Hide Away,4282,191.368
5893,2016,Tim McGraw,Humble And Kind,4290,259.266
5894,2016,Elle King,Ex's & Oh's,4292,202.173
5895,2016,O.T. Genasis Featuring Young Dolph,Cut It,4293,222.6
5896,2016,Bruno Mars,24K Magic,4295,225.983
5897,2016,Fifth Harmony Featuring Fetty Wap,All In My Head (Flex),4316,210.573
5898,2016,Kevin Gates,Really Really,4329,232.093
5899,2016,Future,Wicked,4368,325.305
5900,2017,Ed Sheeran,Shape Of You,769,233.712
5901,2017,Bruno Mars,That's What I Like,1240,206.693
5902,2017,Luis Fonsi & Daddy Yankee Featuring Justin Bieber,Despacito,1427,229.36
5903,2017,Post Malone Featuring Quavo,Congratulations,1731,220.293
5904,2017,Imagine Dragons,Believer,1772,204.346
5905,2017,Sam Hunt,Body Like A Back Road,1904,162.546
5906,2017,James Arthur,Say You Won't Let Go,1962,211.466
5907,2017,The Chainsmokers & Coldplay,Something Just Like This,2037,247.16
5908,2017,Kendrick Lamar,Humble.,2236,177.0
5909,2017,French Montana Featuring Swae Lee,Unforgettable,2300,233.901
5910,2017,Khalid,Location,2367,168.783
5911,2017,Lil Uzi Vert,XO TOUR Llif3,2524,182.706
5912,2017,Shawn Mendes,There's Nothing Holdin' Me Back,2579,199.44
5913,2017,Charlie Puth,Attention,2590,277.043
5914,2017,Migos Featuring Lil Uzi Vert,Bad And Boujee,2631,343.15
5915,2017,The Chainsmokers Featuring Halsey,Closer,2649,244.96
5916,2017,Zedd & Alessia Cara,Stay,2709,240.706
5917,2017,Future,Mask Off,2745,204.6
5918,2017,KYLE Featuring Lil Yachty,iSpy,2920,253.106
5919,2017,Childish Gambino,Redbone,2923,326.933
5920,2017,Bruno Mars,24K Magic,2947,225.983
5921,2017,Kygo x Selena Gomez,It Ain't Me,2949,268.538
5922,2017,Niall Horan,Slow Hands,2987,188.174
5923,2017,Logic Featuring Alessia Cara & Khalid,1-800-273-8255,3010,250.173
5924,2017,Julia Michaels,Issues,3074,176.32
5925,2017,Liam Payne Featuring Quavo,Strip That Down,3149,204.502
5926,2017,Cardi B,Bodak Yellow (Money Moves),3156,289.624
5927,2017,Ed Sheeran,Castle On The Hill,3271,261.153
5928,2017,"DJ Khaled Featuring Justin Bieber, Quavo, Chance The Rapper & Lil Wayne",I'm The One,3277,288.876
5929,2017,Alessia Cara,Scars To Your Beautiful,3280,230.24
5930,2017,Demi Lovato,Sorry Not Sorry,3316,206.049
5931,2017,J Balvin & Willy William Featuring Beyonce,Mi Gente,3338,185.04
5932,2017,21 Savage,Bank Account,3345,220.306
5933,2017,Portugal. The Man,Feel It Still,3348,163.253
5934,2017,Imagine Dragons,Thunder,3360,187.146
5935,2017,Zayn / Taylor Swift,I Don't Wanna Live Forever (Fifty Shades Darker),3381,247.16
5936,2017,DJ Khaled Featuring Rihanna & Bryson Tiller,Wild Thoughts,3400,204.664
5937,2017,The Weeknd Featuring Daft Punk,I Feel It Coming,3447,269.186
5938,2017,Rihanna,Love On The Brain,3449,224.0
5939,2017,Big Sean,Bounce Back,3475,222.36
5940,2017,Clean Bandit Featuring Sean Paul & Anne-Marie,Rockabye,3487,251.088
5941,2017,Migos,T-Shirt,3536,227.693
5942,2017,Yo Gotti Featuring Nicki Minaj,Rake It Up,3570,276.333
5943,2017,The Chainsmokers,Paris,3591,111.02
5944,2017,Brett Young,In Case You Didn't Know,3715,224.853
5945,2017,Ayo & Teo,Rolex,3717,180.333
5946,2017,Kodak Black,Tunnel Vision,3723,268.186
5947,2017,Kesha,Praying,3729,230.266
5948,2017,Justin Timberlake,Can't Stop The Feeling!,3800,237.546
5949,2017,Shawn Mendes,Mercy,3808,208.733
5950,2017,Drake,Fake Love,3819,210.937
5951,2017,Halsey,Now Or Never,3832,214.801
5952,2017,The Weeknd Featuring Daft Punk,Starboy,3837,230.453
5953,2017,Khalid,Young Dumb & Broke,3839,202.546
5954,2017,Rae Sremmurd,Swang,3870,208.12
5955,2017,Gucci Mane Featuring Migos,I Get The Bag,3894,233.087
5956,2017,Maroon 5 Featuring Kendrick Lamar,Don't Wanna Know,3904,214.265
5957,2017,Machine Gun Kelly x Camila Cabello,Bad Things,3906,228.26
5958,2017,Travis Scott,Goosebumps,3908,243.836
5959,2017,P!nk,What About Us,3932,269.6
5960,2017,Kendrick Lamar Featuring Rihanna,Loyalty.,3945,227.36
5961,2017,Maroon 5 Featuring SZA,What Lovers Do,3949,199.849
5962,2017,Sam Smith,Too Good At Goodbyes,3956,201.0
5963,2017,Post Malone Featuring 21 Savage,Rockstar,3957,218.146
5964,2017,Drake,Passionfruit,3981,298.94
5965,2017,Kendrick Lamar,DNA.,3981,185.946
5966,2017,Maroon 5 Featuring Future,Cold,3998,194.226
5967,2017,Taylor Swift,Look What You Made Me Do,4013,211.853
5968,2017,Calvin Harris Featuring Frank Ocean & Migos,Slide,4020,212.066
5969,2017,Camila Cabello Featuring Young Thug,Havana,4053,217.306
5970,2017,Kane Brown Featuring Lauren Alaina,What Ifs,4062,188.253
5971,2017,Gucci Mane Featuring Drake,Both,4091,190.311
5972,2017,Ed Sheeran,Perfect,4094,263.4
5973,2017,Kendrick Lamar Featuring Zacari,Love.,4098,213.92
5974,2017,Rae Sremmurd Featuring Gucci Mane,Black Beatles,4115,291.893
5975,2017,Playboi Carti,Magnolia,4129,181.812
5976,2017,Dua Lipa,New Rules,4134,209.32
5977,2017,"Calvin Harris Featuring Pharrell Williams, Katy Perry & Big Sean",Feels,4147,192.96
5978,2017,A Boogie Wit da Hoodie Featuring Kodak Black,Drowning,4159,209.269
5979,2017,SZA Featuring Travis Scott,Love Galore,4161,275.08
5980,2017,DJ Snake Featuring Justin Bieber,Let Me Love You,4168,205.946
5981,2017,Luke Combs,Hurricane,4188,222.533
5982,2017,Lil Pump,Gucci Gang,4198,124.055
5983,2017,Migos Featuring Gucci Mane,Slippery,4206,304.041
5984,2017,Taylor Swift,...Ready For It?,4235,208.186
5985,2017,Amine,Caroline,4239,209.64
5986,2017,Dustin Lynch,Small Town Boy,4242,205.733
5987,2017,blackbear,Do Re Mi,4259,212.027
5988,2017,Jason Derulo Featuring Nicki Minaj & Ty Dolla $ign,Swalla,4259,216.408
5989,2017,Adele,Water Under The Bridge,4261,169.76
5990,2017,Luke Combs,When It Rains It Pours,4262,240.76
5991,2017,Halsey,Bad At Love,4264,181.279
5992,2017,YFN Lucci Featuring PnB Rock,Everyday We Lit,4264,197.17
5993,2017,Ariana Grande Featuring Nicki Minaj,Side To Side,4270,226.16
5994,2017,Chris Brown Featuring Usher & Gucci Mane,Party,4287,202.066
5995,2017,Miley Cyrus,Malibu,4289,231.906
5996,2017,SZA,The Weekend,4289,272.186
5997,2017,twenty one pilots,Heathens,4291,195.92
5998,2017,Katy Perry Featuring Skip Marley,Chained To The Rhythm,4291,237.733
5999,2017,Marshmello Featuring Khalid,Silence,4292,180.822
6000,2018,Bebe Rexha & Florida Georgia Line,Meant To Be,1530,163.87
6001,2018,Ed Sheeran,Perfect,1692,263.4
6002,2018,"Cardi B, Bad Bunny & J Balvin",I Like It,1918,253.39
6003,2018,"Zedd, Maren Morris & Grey",The Middle,1951,165.853
6004,2018,Post Malone Featuring Ty Dolla $ign,Psycho,1959,221.44
6005,2018,Drake,God's Plan,1985,198.973
6006,2018,Khalid & Normani,Love Lies,2136,201.707
6007,2018,Post Malone,Better Now,2154,231.266
6008,2018,Juice WRLD,Lucid Dreams,2275,239.835
6009,2018,Maroon 5 Featuring Cardi B,Girls Like You,2344,181.483
6010,2018,XXXTENTACION,Sad!,2512,166.605
6011,2018,Ella Mai,Boo'd Up,2580,256.063
6012,2018,Bazzi,Mine,2618,230.706
6013,2018,Camila Cabello,Never Be The Same,2648,226.973
6014,2018,Camila Cabello Featuring Young Thug,Havana,2918,217.306
6015,2018,Taylor Swift,Delicate,2927,232.253
6016,2018,Post Malone Featuring 21 Savage,Rockstar,2940,218.146
6017,2018,Lil Baby & Drake,Yes Indeed,2942,142.273
6018,2018,5 Seconds Of Summer,Youngblood,2962,203.417
6019,2018,Drake,Nice For What,2977,210.746
6020,2018,Ariana Grande,No Tears Left To Cry,2997,205.92
6021,2018,Tyga Featuring Offset,Taste,3031,229.21
6022,2018,Dua Lipa,New Rules,3111,209.32
6023,2018,Dan + Shay,Tequila,3117,196.746
6024,2018,BlocBoy JB Featuring Drake,Look Alive,3130,181.414
6025,2018,Marshmello & Anne-Marie,Friends,3163,230.01
6026,2018,Travis Scott,Sicko Mode,3233,312.82
6027,2018,Drake,In My Feelings,3251,217.925
6028,2018,Bruno Mars & Cardi B,Finesse,3280,182.08
6029,2018,Lauv,I Like Me Better,3303,197.436
6030,2018,Selena Gomez,Back To You,3395,157.252
6031,2018,Imagine Dragons,Whatever It Takes,3445,201.24
6032,2018,"benny blanco, Halsey & Khalid",Eastside,3516,170.769
6033,2018,Drake,Nonstop,3520,238.614
6034,2018,Imagine Dragons,Natural,3526,189.466
6035,2018,Ariana Grande,God Is A Woman,3553,197.546
6036,2018,6ix9ine Featuring Nicki Minaj & Murda Beatz,FEFE,3575,179.404
6037,2018,Shawn Mendes,In My Blood,3613,211.36
6038,2018,Migos Featuring Drake,Walk It Talk It,3623,276.147
6039,2018,Marshmello & Bastille,Happier,3649,214.289
6040,2018,The Weeknd & Kendrick Lamar,Pray For Me,3657,211.42
6041,2018,Kane Brown,Heaven,3688,179.506
6042,2018,Offset & Metro Boomin,Ric Flair Drip,3749,172.8
6043,2018,Kendrick Lamar & SZA,All The Stars,3753,232.186
6044,2018,Imagine Dragons,Thunder,3761,187.146
6045,2018,Ella Mai,Trip,3762,213.993
6046,2018,"YG Featuring 2 Chainz, Big Sean & Nicki Minaj",Big Bank,3771,237.24
6047,2018,NF,Let You Down,3779,212.12
6048,2018,Maroon 5,Wait,3811,189.893
6049,2018,Rich The Kid,Plug Walk,3842,175.229
6050,2018,Migos,Stir Fry,3848,190.288
6051,2018,Cardi B,Be Careful,3856,210.787
6052,2018,G-Eazy & Halsey,Him & I,3890,268.866
6053,2018,Halsey,Bad At Love,3903,181.279
6054,2018,Sheck Wes,Mo Bamba,3909,183.906
6055,2018,Lil Dicky Featuring Chris Brown,Freaky Friday,3910,216.631
6056,2018,Panic! At The Disco,High Hopes,3913,190.946
6057,2018,Lil Baby & Gunna,Drip Too Hard,3918,145.542
6058,2018,Post Malone,I Fall Apart,3958,223.346
6059,2018,Portugal. The Man,Feel It Still,3972,163.253
6060,2018,Bazzi Featuring Camila Cabello,Beautiful,3993,193.2
6061,2018,Calvin Harris & Dua Lipa,One Kiss,3997,214.846
6062,2018,Cardi B Featuring 21 Savage,Bartier Cardi,4000,224.284
6063,2018,Ariana Grande,Breathin,4004,198.16
6064,2018,Jason Aldean,You Make It Easy,4037,196.8
6065,2018,lovelytheband,Broken,4056,231.253
6066,2018,Florida Georgia Line,Simple,4110,185.2
6067,2018,"Casper Magico, Nio Garcia, Darell, Nicky Jam, Ozuna & Bad Bunny",Te Bote,4120,417.92
6068,2018,Halsey,Without Me,4129,290.32
6069,2018,MAX Featuring gnash,Lights Down Low,4129,223.846
6070,2018,Gucci Mane X Bruno Mars X Kodak Black,Wake Up In The Sky,4130,204.664
6071,2018,Kendrick Lamar Featuring Zacari,Love.,4137,213.92
6072,2018,G-Eazy Featuring A$AP Rocky & Cardi B,No Limit,4137,245.386
6073,2018,"Migos, Nicki Minaj & Cardi B",MotorSport,4139,303.076
6074,2018,Childish Gambino,This Is America,4192,225.773
6075,2018,"DJ Khaled Featuring Justin Bieber, Chance The Rapper & Quavo",No Brainer,4199,260.0
6076,2018,Bebe Rexha,I'm A Mess,4215,195.519
6077,2018,Thomas Rhett,Marry Me,4218,205.453
6078,2018,"DJ Snake Featuring Selena Gomez, Ozuna & Cardi B",Taki Taki,4219,212.5
6079,2018,Kodak Black Featuring Travis Scott & Offset,ZEZE,4229,228.759
6080,2018,6ix9ine,Gummo,4238,157.643
6081,2018,Selena Gomez X Marshmello,Wolves,4242,197.993
6082,2018,Kenny Chesney,Get Along,4260,199.625
6083,2018,Luke Combs,She Got The Best Of Me,4265,183.16
6084,2018,"Jay Rock, Kendrick Lamar, Future & James Blake",King's Dead,4266,229.67
6085,2018,Lady Gaga & Bradley Cooper,Shallow,4287,215.733
6086,2018,Nicky Jam x J Balvin,X,4293,182.706
6087,2018,Charlie Puth,How Long,4297,200.853
6088,2018,Cardi B Featuring Kehlani,Ring,4298,186.833
6089,2018,Justin Timberlake Featuring Chris Stapleton,Say Something,4326,229.4
6090,2018,Luke Combs,One Number Away,4341,221.8
6091,2018,Brett Young,Mercy,4344,208.733
6092,2018,XXXTENTACION,Moonlight,4351,187.723
6093,2018,YoungBoy Never Broke Again,Outside Today,4351,129.105
6094,2018,Bad Bunny Featuring Drake,MIA,4357,210.367
6095,2018,Drake,I'm Upset,4364,214.466
6096,2018,Daddy Yankee,Dura,4366,200.48
6097,2018,The Weeknd,Call Out My Name,4378,228.373
6098,2018,Khalid,Young Dumb & Broke,4383,202.546
6099,2018,Post Malone & Swae Lee,Sunflower (Spider-Man: Into The Spider-Verse),4386,158.04
6100,2019,Post Malone & Swae Lee,Sunflower (Spider-Man: Into The Spider-Verse),1258,158.04
6101,2019,Lil Nas X Featuring Billy Ray Cyrus,Old Town Road,1467,157.066
6102,2019,Post Malone,Wow.,1539,149.546
6103,2019,Billie Eilish,Bad Guy,1610,194.087
6104,2019,Sam Smith & Normani,Dancing With A Stranger,1705,171.029
6105,2019,Khalid,Talk,1722,174.857
6106,2019,Halsey,Without Me,1760,290.32
6107,2019,Jonas Brothers,Sucker,1858,181.026
6108,2019,Lizzo,Truth Hurts,2233,173.325
